,Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level,Sleep_Hours_per_Night
4288,S5288,John,Jones,student4288@university.com,Female,21,Business,99.72,76.45,52.71,79.42,68.83,8.85,85.34,64.29400000000001,D,19.3,No,No,None,Medium,3,4.7
4289,S5289,Sara,Smith,student4289@university.com,Female,19,Business,82.61,82.11,43.03,83.14,72.35,2.11,84.95,61.9795,D,18.6,No,Yes,None,Low,8,5.5
4290,S5290,Omar,Jones,student4290@university.com,Male,19,Engineering,80.33,52.07,71.02,75.28,70.93,2.52,54.36,60.5625,D,12.9,No,Yes,High School,Medium,5,6.6
4291,S5291,Maria,Smith,student4291@university.com,Male,21,CS,74.88505488474205,51.13,60.82,90.88,87.83,6.37,64.28,60.398,D,14.1,No,Yes,PhD,High,8,8.2
4292,S5292,Maria,Johnson,student4292@university.com,Male,19,CS,65.63,97.49,72.57,77.33,96.4,8.29,94.49,81.495,B,6.4,No,Yes,Bachelor's,Medium,10,6.0
4293,S5293,Ali,Williams,student4293@university.com,Female,20,CS,74.88505488474205,75.38,96.79,95.94,74.57,5.39,79.5,82.0095,B,23.8,Yes,Yes,Master's,High,1,7.3
4294,S5294,Ahmed,Williams,student4294@university.com,Female,21,Engineering,98.45,63.41,48.6,74.28,91.64,0.1,66.43,58.14,D,20.1,Yes,Yes,PhD,Low,9,6.3
4295,S5295,Liam,Davis,student4295@university.com,Male,21,Engineering,74.84,88.09,40.12,89.53,86.6,6.77,92.52,65.4235,C,29.4,Yes,Yes,None,Medium,5,4.1
4296,S5296,Sara,Brown,student4296@university.com,Female,19,CS,64.51,71.51,44.61,70.37,66.53,8.14,62.45,55.667500000000004,D,13.8,Yes,Yes,PhD,High,3,5.6
4297,S5297,Emma,Davis,student4297@university.com,Male,18,Mathematics,88.51,54.5,67.76,71.76,79.37,2.77,70.46,62.9615,D,21.7,No,No,High School,Low,2,7.8
4298,S5298,John,Johnson,student4298@university.com,Female,19,CS,74.88505488474205,52.4,82.42,92.45,83.34,0.54,63.81,68.623,C,28.0,Yes,Yes,High School,High,3,7.7
4299,S5299,Maria,Davis,student4299@university.com,Female,23,Business,75.36161862527716,63.81,74.85,75.12164785553047,51.17,5.18,93.57,69.06008239277652,C,22.8,No,Yes,None,Low,1,8.4
4300,S5300,Maria,Williams,student4300@university.com,Male,18,Engineering,90.95,91.59,69.69,78.25,69.8,0.42,86.41,74.6485,C,6.0,No,Yes,None,High,6,7.0
4301,S5301,Emma,Brown,student4301@university.com,Female,21,CS,56.25,43.69,61.24,86.32,99.63,4.16,73.01,60.857000000000006,D,20.8,Yes,Yes,Bachelor's,Low,7,7.8
4302,S5302,Sara,Johnson,student4302@university.com,Female,18,Business,98.84,53.11,58.6,87.52,81.86,0.18,96.62,63.781499999999994,D,18.6,No,Yes,Master's,Low,10,6.1
4303,S5303,Liam,Williams,student4303@university.com,Male,20,Business,99.28,93.59,62.58,79.57,66.71,2.25,96.37,73.647,C,17.5,No,Yes,unknown,Low,7,5.7
4304,S5304,Ahmed,Smith,student4304@university.com,Female,22,Engineering,96.84,47.3,76.7,72.4,62.5,3.89,85.58,65.40650000000001,C,18.8,No,No,PhD,Low,2,5.7
4305,S5305,Maria,Jones,student4305@university.com,Male,18,Engineering,74.8,77.78,50.07,63.04,60.47,1.12,94.6,62.918000000000006,D,16.5,Yes,Yes,unknown,High,3,4.8
4306,S5306,Liam,Johnson,student4306@university.com,Female,23,CS,62.3,52.81,86.28,95.47,70.08,1.14,85.97,72.4485,C,22.3,No,Yes,None,Low,4,6.2
4307,S5307,Sara,Brown,student4307@university.com,Male,22,Engineering,79.1,76.35,74.52,68.49,59.66,8.27,81.41,70.911,C,5.4,No,Yes,PhD,Medium,10,8.1
4308,S5308,Emma,Davis,student4308@university.com,Male,20,Mathematics,71.0,62.99,56.15,89.95,56.76,0.41,71.04,59.057500000000005,D,9.7,No,Yes,Master's,High,7,4.1
4309,S5309,Ali,Davis,student4309@university.com,Female,23,CS,60.3,46.1,70.07,75.26977360574269,68.2,6.89,63.67,60.03148868028713,D,14.1,Yes,Yes,unknown,High,10,6.9
4310,S5310,Ahmed,Johnson,student4310@university.com,Female,24,CS,71.18,74.95,97.77,61.61,80.35,8.14,53.01,77.3195,B,16.3,No,Yes,unknown,High,8,4.9
4311,S5311,John,Brown,student4311@university.com,Male,22,Mathematics,75.68118451025057,80.98,41.23,67.28,57.32,1.31,90.04,59.4045,D,8.3,No,Yes,None,High,9,7.7
4312,S5312,Maria,Johnson,student4312@university.com,Female,24,CS,53.55,80.82,51.97,75.26977360574269,52.22,1.95,56.11,58.49248868028714,D,25.5,Yes,Yes,Master's,Low,6,4.7
4313,S5313,Sara,Brown,student4313@university.com,Female,20,Engineering,66.67,78.22,66.9,65.97,51.73,6.41,70.52,65.685,C,28.2,No,Yes,Bachelor's,High,7,4.8
4314,S5314,Ali,Davis,student4314@university.com,Female,22,Engineering,50.89,70.01,78.31,52.07,63.37,3.16,61.73,67.1845,C,23.8,Yes,Yes,Bachelor's,Low,8,4.2
4315,S5315,John,Williams,student4315@university.com,Male,22,Engineering,87.47,71.17,52.73,58.69,59.51,4.76,72.73,58.917500000000004,D,28.2,No,Yes,High School,Low,7,6.2
4316,S5316,Omar,Smith,student4316@university.com,Male,19,Engineering,76.1496214988645,78.14,95.88,62.96,76.96,8.36,65.75,79.01149999999998,B,23.6,No,Yes,None,Low,7,7.2
4317,S5317,Sara,Williams,student4317@university.com,Male,23,CS,53.13,81.42,78.55,58.8,72.79,1.38,91.48,75.785,B,16.0,No,No,unknown,Medium,9,5.4
4318,S5318,Sara,Smith,student4318@university.com,Female,23,CS,74.88505488474205,79.29,92.65,60.19,66.24,6.2,98.91,81.66250000000001,B,14.8,No,Yes,Master's,Low,10,4.2
4319,S5319,John,Davis,student4319@university.com,Female,18,Business,51.13,75.22,59.76,88.45,91.68,9.42,97.08,71.3325,C,9.2,No,Yes,Master's,Low,6,8.7
4320,S5320,Ali,Williams,student4320@university.com,Male,24,Business,79.5,49.35,89.74,70.6,75.25,0.57,81.12,71.485,C,7.2,No,Yes,Bachelor's,Medium,1,8.3
4321,S5321,Omar,Williams,student4321@university.com,Male,24,Engineering,88.82,52.64,62.69,74.16572280178838,54.58,0.6,98.96,62.27628614008942,D,10.5,Yes,No,None,Medium,3,6.3
4322,S5322,Liam,Johnson,student4322@university.com,Female,23,Engineering,89.39,55.61,55.17,98.33,64.79,5.55,70.04,58.1495,D,18.3,Yes,Yes,unknown,Low,5,8.1
4323,S5323,Liam,Jones,student4323@university.com,Female,23,CS,51.71,95.18,94.7,72.34,98.67,9.6,76.12,87.05700000000002,A,8.4,No,Yes,Bachelor's,Medium,9,8.0
4324,S5324,Emma,Davis,student4324@university.com,Female,22,CS,95.32,85.56,45.53,96.38,98.85,2.2,62.84,63.842,D,28.8,No,Yes,None,Low,1,6.8
4325,S5325,Ali,Brown,student4325@university.com,Female,24,Business,75.36161862527716,73.17,96.57,64.95,62.73,3.31,94.9,80.8415,B,10.5,No,Yes,High School,Medium,2,6.6
4326,S5326,Ahmed,Davis,student4326@university.com,Male,21,Engineering,78.07,55.12,67.51,70.03,58.36,0.99,58.99,59.01950000000001,D,25.8,No,Yes,unknown,Medium,3,7.3
4327,S5327,Maria,Brown,student4327@university.com,Female,19,CS,74.1,46.65,99.56,69.81,74.78,3.62,80.52,74.714,C,25.5,No,Yes,High School,High,4,7.6
4328,S5328,John,Brown,student4328@university.com,Female,18,CS,52.24,93.93,72.38,77.3,74.07,0.44,89.97,77.224,B,8.5,No,Yes,None,High,6,8.1
4329,S5329,Emma,Smith,student4329@university.com,Male,19,CS,78.1,93.56,85.45,79.21,70.51,3.89,79.77,80.7415,B,22.8,No,Yes,unknown,Low,7,6.9
4330,S5330,Omar,Brown,student4330@university.com,Male,18,CS,70.47,46.64,40.42,62.41,76.47,5.55,53.94,46.964,F,25.6,Yes,Yes,None,Low,7,7.7
4331,S5331,John,Brown,student4331@university.com,Female,20,Business,88.64,87.83,69.8,89.68,61.61,9.75,80.57,73.0955,C,27.1,No,No,Master's,High,2,4.9
4332,S5332,John,Johnson,student4332@university.com,Male,22,Mathematics,75.68118451025057,66.8,84.25,74.83,55.75,8.18,88.35,73.378,C,28.8,Yes,Yes,Bachelor's,Medium,3,7.7
4333,S5333,Ali,Williams,student4333@university.com,Female,23,Business,84.18,59.44,86.97,50.35,78.52,8.22,59.39,69.337,C,28.3,Yes,Yes,unknown,Medium,1,4.3
4334,S5334,Maria,Davis,student4334@university.com,Female,23,Mathematics,55.07,84.35,49.48,79.57,96.63,2.28,86.85,67.6625,C,12.8,No,Yes,None,Medium,1,7.3
4335,S5335,Ahmed,Davis,student4335@university.com,Male,21,Mathematics,56.65,76.86,65.14,89.9,56.89,0.87,93.93,69.588,C,11.7,No,Yes,High School,Medium,6,7.6
4336,S5336,Liam,Brown,student4336@university.com,Male,24,Engineering,56.99,86.8,65.14,62.52,85.24,6.03,99.32,74.60549999999999,C,14.9,Yes,Yes,Master's,Low,4,8.8
4337,S5337,Sara,Jones,student4337@university.com,Female,24,CS,52.28,44.46,46.22,51.89,71.89,5.21,70.5,50.222,E,16.6,No,Yes,Bachelor's,Medium,10,6.1
4338,S5338,Sara,Davis,student4338@university.com,Male,19,Business,77.07,59.12,66.58,90.36,64.7,5.17,51.26,60.3475,D,10.8,No,Yes,unknown,High,4,4.6
4339,S5339,John,Brown,student4339@university.com,Female,19,CS,89.7,59.16,88.43,98.81,92.66,1.09,70.95,75.06550000000001,B,7.2,No,Yes,PhD,Low,9,5.7
4340,S5340,Liam,Smith,student4340@university.com,Female,19,CS,80.52,59.79,58.01,53.83,72.82,4.94,83.01,60.8235,D,21.4,Yes,Yes,None,Low,8,6.1
4341,S5341,Liam,Smith,student4341@university.com,Female,24,CS,78.75,70.15,65.95,96.9,79.17,1.5,94.57,70.94,C,9.4,No,No,High School,Medium,3,7.8
4342,S5342,Maria,Smith,student4342@university.com,Male,23,Engineering,84.03,56.98,97.66,67.96,72.15,4.22,96.91,78.6695,B,27.9,No,Yes,PhD,High,3,4.9
4343,S5343,Omar,Brown,student4343@university.com,Female,24,CS,66.98,66.66,41.9,97.07,54.06,0.62,95.48,58.03750000000001,D,12.2,No,Yes,unknown,High,8,4.8
4344,S5344,Omar,Johnson,student4344@university.com,Female,19,CS,68.1,62.07,75.49,82.44,79.75,8.57,82.9,70.674,C,9.9,No,Yes,Master's,Medium,2,5.1
4345,S5345,Emma,Jones,student4345@university.com,Female,22,Engineering,65.71,84.12,84.61,94.51,70.94,0.13,84.13,79.3195,B,9.9,No,Yes,High School,Medium,10,5.2
4346,S5346,Ali,Brown,student4346@university.com,Male,18,Business,85.61,76.21,85.65,89.29,54.34,9.39,50.12,71.19850000000001,C,12.2,No,Yes,Master's,High,5,8.6
4347,S5347,Maria,Johnson,student4347@university.com,Female,23,Engineering,58.08,79.22,82.96,51.4,79.79,8.63,68.19,74.198,C,20.3,No,Yes,None,Low,6,4.8
4348,S5348,Maria,Johnson,student4348@university.com,Female,22,Business,50.65,52.64,83.59,53.27,50.49,7.53,95.34,68.98599999999999,C,29.5,No,No,Bachelor's,High,5,6.1
4349,S5349,Ali,Davis,student4349@university.com,Female,20,CS,79.81,59.53,43.54,76.29,60.43,9.83,84.48,55.319500000000005,D,17.2,No,Yes,PhD,Low,1,6.0
4350,S5350,Liam,Brown,student4350@university.com,Male,22,CS,97.12,41.27,72.05,56.48,89.05,0.54,73.4,61.9035,D,20.0,No,Yes,High School,Medium,5,4.6
4351,S5351,Omar,Brown,student4351@university.com,Female,22,Engineering,80.47,46.5,86.98,73.05,51.9,6.42,55.21,63.862,D,26.1,Yes,Yes,None,High,9,4.5
4352,S5352,Omar,Johnson,student4352@university.com,Female,20,Engineering,89.15,55.9,45.64,97.73,82.33,8.49,62.32,55.123,D,13.4,No,Yes,High School,Medium,10,8.5
4353,S5353,Liam,Johnson,student4353@university.com,Male,22,Engineering,83.64,43.93,40.72,74.16572280178838,97.49,1.27,77.75,52.45378614008942,E,9.5,Yes,Yes,PhD,Low,2,8.2
4354,S5354,Omar,Johnson,student4354@university.com,Male,18,Business,74.87,76.16,88.87,74.45,58.56,5.85,94.88,78.691,B,15.8,No,No,Bachelor's,High,3,8.7
4355,S5355,John,Davis,student4355@university.com,Female,23,Business,85.92,99.89,82.74,69.21,70.86,3.94,54.79,77.03049999999999,B,13.0,No,Yes,unknown,Medium,6,5.6
4356,S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics,91.21,46.05,64.73,81.49,78.77,4.36,57.69,58.2275,D,26.7,Yes,No,PhD,Low,3,6.6
4357,S5357,Sara,Johnson,student4357@university.com,Female,24,CS,61.24,89.27,96.42,59.69,72.52,9.13,82.75,83.99100000000001,B,29.4,Yes,Yes,None,Low,6,5.3
4358,S5358,Ali,Smith,student4358@university.com,Male,20,CS,74.88505488474205,47.13,86.0,75.26977360574269,81.02,5.39,64.71,68.02398868028713,C,22.2,No,Yes,High School,Low,7,6.0
4359,S5359,Omar,Brown,student4359@university.com,Male,23,Engineering,61.19,80.19,98.07,92.94,70.2,0.93,58.49,79.7625,B,21.3,No,Yes,unknown,Low,3,8.0
4360,S5360,Emma,Davis,student4360@university.com,Female,19,CS,72.61,78.59,95.76,90.57,57.43,9.37,58.92,77.5295,B,22.9,Yes,Yes,PhD,Medium,4,6.4
4361,S5361,Omar,Smith,student4361@university.com,Male,18,CS,74.88505488474205,94.16,68.88,89.46,54.45,1.85,74.63,72.297,C,16.7,No,Yes,PhD,Medium,6,4.5
4362,S5362,Omar,Williams,student4362@university.com,Female,21,CS,67.26,46.84,85.28,88.55,87.22,8.93,79.19,71.29650000000001,C,20.7,Yes,Yes,Bachelor's,High,1,4.0
4363,S5363,Ahmed,Brown,student4363@university.com,Female,18,CS,74.88505488474205,58.93,80.15,72.97,61.93,9.71,95.22,71.4025,C,6.8,Yes,Yes,PhD,Medium,1,5.2
4364,S5364,John,Williams,student4364@university.com,Male,18,CS,93.02,45.45,88.69,86.44,92.37,8.78,76.49,72.31,C,17.3,No,Yes,unknown,Low,5,4.9
4365,S5365,Ali,Johnson,student4365@university.com,Female,19,CS,75.77,64.44,87.26,69.36,87.15,6.77,84.56,76.21950000000001,B,13.3,Yes,Yes,PhD,Low,8,8.0
4366,S5366,Ahmed,Davis,student4366@university.com,Male,21,Engineering,76.77,94.7,49.19,55.04,52.47,7.44,59.03,60.5765,D,6.3,No,Yes,unknown,Low,1,7.3
4367,S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering,93.04,86.89,54.02,74.16572280178838,60.06,7.0,85.67,66.24528614008942,C,18.6,No,Yes,Bachelor's,High,1,8.2
4368,S5368,Emma,Davis,student4368@university.com,Female,18,Business,74.53,83.37,55.94,57.93,64.6,4.61,82.43,65.17,C,14.0,Yes,Yes,unknown,Low,1,6.1
4369,S5369,Maria,Jones,student4369@university.com,Male,19,Engineering,84.08,71.98,89.11,69.54,79.72,2.74,60.81,74.34649999999999,C,19.8,Yes,Yes,None,Medium,10,6.9
4370,S5370,Emma,Johnson,student4370@university.com,Female,20,CS,54.28,93.01,88.64,64.87,90.49,2.85,83.47,83.664,B,17.8,No,Yes,unknown,Medium,1,6.1
4371,S5371,Maria,Williams,student4371@university.com,Male,19,CS,58.93,66.97,69.72,79.96,53.02,7.31,60.57,63.3815,D,11.9,No,No,None,High,9,5.1
4372,S5372,Maria,Davis,student4372@university.com,Female,22,CS,70.22,48.98,74.85,68.08,62.48,6.26,79.68,64.102,D,18.5,No,Yes,Master's,Low,2,7.2
4373,S5373,Ali,Johnson,student4373@university.com,Female,23,Business,74.74,90.26,89.62,85.28,68.81,5.85,83.44,82.3665,B,14.5,No,Yes,None,Low,6,5.9
4374,S5374,Omar,Brown,student4374@university.com,Female,19,Business,98.29,56.78,58.76,75.61,59.17,6.53,84.67,60.423500000000004,D,28.0,No,Yes,PhD,Low,2,5.2
4375,S5375,Ali,Davis,student4375@university.com,Male,19,CS,98.53,43.22,43.01,95.97,77.26,7.75,95.46,55.24,D,14.4,No,Yes,Master's,Low,5,8.7
4376,S5376,John,Davis,student4376@university.com,Female,19,CS,92.56,47.56,68.96,75.26977360574269,73.9,7.48,97.39,65.60998868028713,C,6.0,Yes,Yes,None,Medium,5,4.5
4377,S5377,Maria,Johnson,student4377@university.com,Male,24,Mathematics,65.78,76.54,94.82,84.39,65.82,1.05,90.51,81.4935,B,24.1,No,Yes,unknown,Medium,9,7.9
4378,S5378,Ahmed,Jones,student4378@university.com,Male,18,Engineering,98.2,76.42,87.43,74.16572280178838,75.84,3.63,93.94,79.64178614008941,B,29.1,No,Yes,Bachelor's,Medium,4,6.7
4379,S5379,Omar,Johnson,student4379@university.com,Male,24,Business,75.36161862527716,55.61,62.0,75.12164785553047,67.79,2.64,50.97,57.01508239277652,D,9.2,No,Yes,None,Low,6,7.8
4380,S5380,Sara,Williams,student4380@university.com,Male,21,CS,69.65,83.63,43.89,68.58,67.16,5.38,68.13,59.096999999999994,D,29.3,Yes,Yes,None,Medium,4,4.4
4381,S5381,John,Williams,student4381@university.com,Male,19,CS,85.08,86.42,78.22,65.27,63.27,0.61,51.99,70.3125,C,20.4,No,Yes,Bachelor's,Low,6,6.0
4382,S5382,Ali,Davis,student4382@university.com,Female,19,Business,50.83,95.23,90.07,75.12164785553047,77.02,7.62,61.24,80.86058239277654,B,26.2,No,Yes,Master's,High,3,8.0
4383,S5383,Emma,Davis,student4383@university.com,Male,22,Engineering,57.31,75.1,79.9,63.26,72.21,1.07,69.09,71.536,C,16.8,Yes,Yes,Master's,High,4,8.1
4384,S5384,John,Johnson,student4384@university.com,Female,22,Engineering,91.48,86.77,65.5,75.09,59.82,2.71,93.38,71.7715,C,20.6,No,Yes,unknown,Medium,9,7.9
4385,S5385,John,Williams,student4385@university.com,Female,20,Engineering,82.28,85.19,47.4,74.16572280178838,50.65,7.83,75.59,60.760786140089415,D,26.0,Yes,Yes,PhD,Low,1,7.7
4386,S5386,Omar,Williams,student4386@university.com,Male,20,Engineering,68.21,55.47,94.65,74.16572280178838,57.55,0.52,82.44,73.58278614008942,C,29.6,No,Yes,PhD,High,7,5.9
4387,S5387,John,Jones,student4387@university.com,Female,22,Business,75.03,58.61,56.56,57.89,52.14,6.6,68.14,55.936,D,9.6,No,Yes,High School,High,3,7.6
4388,S5388,John,Brown,student4388@university.com,Female,21,CS,95.26,68.71,53.46,63.61,71.58,9.24,80.15,61.3845,D,27.5,No,Yes,Bachelor's,Low,9,4.5
4389,S5389,Sara,Jones,student4389@university.com,Male,20,CS,81.58,41.14,88.96,55.05,61.25,6.18,90.78,68.67249999999999,C,21.7,No,Yes,Master's,Medium,7,4.8
4390,S5390,Liam,Smith,student4390@university.com,Female,23,Business,69.91,57.84,98.87,96.33,71.02,7.13,65.06,76.042,B,28.7,No,Yes,High School,Low,2,6.7
4391,S5391,Emma,Jones,student4391@university.com,Male,23,CS,56.02,68.43,79.61,93.63,66.47,7.92,96.61,75.16749999999999,B,13.0,No,Yes,PhD,Low,5,6.7
4392,S5392,Emma,Johnson,student4392@university.com,Male,21,Engineering,76.1496214988645,46.48,77.49,65.42,76.9,2.22,60.67,62.7885,D,11.1,Yes,Yes,Bachelor's,Low,1,6.4
4393,S5393,Emma,Brown,student4393@university.com,Male,22,Business,98.92,47.58,59.17,62.35,86.19,5.81,95.97,61.9855,D,14.1,Yes,Yes,PhD,Medium,1,7.7
4394,S5394,Maria,Johnson,student4394@university.com,Female,20,Mathematics,71.87,67.79,41.22,95.27,73.97,3.09,51.41,53.462,E,27.1,No,Yes,unknown,Low,7,6.8
4395,S5395,Ahmed,Smith,student4395@university.com,Female,19,Engineering,73.59,83.86,51.51,50.09,53.1,2.49,77.14,61.07899999999999,D,16.5,No,Yes,PhD,Low,7,4.3
4396,S5396,Liam,Brown,student4396@university.com,Female,22,Engineering,74.93,90.02,75.07,80.03,50.88,1.92,99.26,76.60749999999999,B,28.8,No,No,unknown,Low,8,8.4
4397,S5397,Emma,Davis,student4397@university.com,Female,20,Business,94.21,72.78,49.08,95.8,60.66,5.85,80.49,61.04900000000001,D,11.1,No,Yes,Master's,Low,8,7.1
4398,S5398,John,Williams,student4398@university.com,Male,21,Business,80.2,68.48,93.03,75.12164785553047,71.25,7.95,77.74,77.27158239277652,B,10.5,No,Yes,Bachelor's,Medium,7,8.5
4399,S5399,John,Jones,student4399@university.com,Male,23,Business,84.68,63.06,51.29,50.15,52.25,8.76,84.12,57.069500000000005,D,22.0,No,Yes,Master's,Medium,3,6.1
4400,S5400,Emma,Johnson,student4400@university.com,Female,21,Engineering,69.47,51.58,71.33,60.94,66.39,4.29,64.47,60.99799999999999,D,12.3,No,Yes,Bachelor's,Low,3,4.0
4401,S5401,Omar,Smith,student4401@university.com,Male,20,CS,51.45,48.79,70.72,96.12,94.35,3.73,52.7,62.818,D,8.2,Yes,Yes,Bachelor's,Low,2,7.8
4402,S5402,Emma,Williams,student4402@university.com,Female,21,Engineering,96.55,87.51,76.24,50.85,54.5,6.87,62.55,70.092,C,14.4,No,Yes,Master's,Medium,1,6.8
4403,S5403,John,Jones,student4403@university.com,Male,20,Business,97.46,67.9,59.65,69.74,97.43,7.8,58.81,63.276500000000006,D,11.7,No,Yes,unknown,High,8,4.1
4404,S5404,Maria,Williams,student4404@university.com,Male,20,Business,97.46,87.42,92.41,89.49,92.83,2.53,96.18,87.13,A,15.3,No,Yes,Bachelor's,Medium,6,6.9
4405,S5405,Ali,Jones,student4405@university.com,Male,21,CS,74.88505488474205,82.24,66.66,75.26977360574269,91.59,2.97,92.61,74.18648868028714,C,9.7,No,Yes,Bachelor's,Low,5,8.7
4406,S5406,Ali,Davis,student4406@university.com,Male,18,Engineering,90.76,51.63,82.01,73.88,93.18,5.33,65.89,68.8735,C,28.9,Yes,Yes,High School,Medium,1,5.0
4407,S5407,Liam,Brown,student4407@university.com,Male,19,Engineering,84.23,70.62,78.15,61.62,54.0,4.44,91.8,71.388,C,25.0,Yes,Yes,PhD,Low,5,5.4
4408,S5408,Liam,Williams,student4408@university.com,Female,22,Mathematics,92.23,66.64,47.03,79.99,57.56,7.06,60.59,54.669,E,26.0,No,Yes,High School,Low,10,7.2
4409,S5409,Emma,Williams,student4409@university.com,Female,23,Engineering,80.03,65.43,77.36,63.19,56.72,5.04,59.98,65.382,C,12.4,No,Yes,Bachelor's,Medium,8,8.1
4410,S5410,Sara,Williams,student4410@university.com,Male,19,Engineering,76.1496214988645,72.55,73.04,62.76,55.56,1.12,88.38,69.3605,C,26.4,Yes,Yes,Bachelor's,Low,8,7.2
4411,S5411,Emma,Brown,student4411@university.com,Female,22,CS,69.56,98.92,93.92,90.38,66.39,1.66,66.35,83.4915,B,19.8,No,Yes,unknown,High,10,7.4
4412,S5412,Omar,Smith,student4412@university.com,Male,22,Engineering,98.56,88.77,92.85,57.71,91.51,9.02,53.24,79.806,B,6.4,Yes,Yes,None,High,6,5.6
4413,S5413,Emma,Jones,student4413@university.com,Male,23,CS,67.56,94.22,49.06,50.28,62.6,2.27,86.0,64.9665,D,8.8,Yes,Yes,High School,Low,2,4.1
4414,S5414,Liam,Davis,student4414@university.com,Male,19,Business,75.36161862527716,41.78,44.9,66.84,62.21,0.5,99.48,52.915,E,16.1,No,Yes,PhD,High,2,8.2
4415,S5415,Ali,Williams,student4415@university.com,Male,23,Business,54.66,48.42,57.68,74.55,83.79,7.31,78.3,59.394000000000005,D,14.8,No,Yes,None,Low,2,9.0
4416,S5416,John,Brown,student4416@university.com,Female,20,Engineering,66.71,45.09,99.2,85.25,54.85,6.84,63.18,70.519,C,24.9,No,Yes,Master's,Medium,8,8.3
4417,S5417,Emma,Smith,student4417@university.com,Male,23,Engineering,67.55,55.79,41.29,89.06,68.01,6.0,68.65,52.315,E,26.8,No,Yes,Bachelor's,Medium,8,6.0
4418,S5418,John,Jones,student4418@university.com,Female,21,Business,52.58,66.51,80.37,83.18,64.77,5.02,82.43,72.02700000000002,C,26.6,Yes,Yes,None,Medium,8,5.8
4419,S5419,John,Brown,student4419@university.com,Male,18,CS,55.95,78.52,76.51,81.33,92.37,9.7,85.07,76.783,B,14.4,Yes,No,Master's,Low,1,8.8
4420,S5420,Sara,Davis,student4420@university.com,Male,18,CS,74.88505488474205,70.05,78.79,83.29,75.73,1.2,94.32,74.974,C,20.9,Yes,No,unknown,High,9,8.9
4421,S5421,John,Davis,student4421@university.com,Female,18,Mathematics,75.68118451025057,94.19,53.1,63.58,82.32,5.1,95.44,70.7695,C,17.4,No,Yes,None,Low,10,7.1
4422,S5422,Ali,Jones,student4422@university.com,Male,19,Business,53.17,96.39,53.6,75.12164785553047,56.45,5.64,93.06,69.17958239277652,C,27.2,Yes,Yes,Bachelor's,Medium,4,6.6
4423,S5423,Maria,Williams,student4423@university.com,Male,19,Business,64.94,49.81,65.84,80.82,96.45,0.22,82.42,64.8485,D,27.2,No,Yes,High School,Medium,9,6.6
4424,S5424,Maria,Davis,student4424@university.com,Female,20,CS,50.51,91.17,45.75,53.28,66.12,4.12,72.49,61.44799999999999,D,6.3,Yes,Yes,Bachelor's,High,7,5.0
4425,S5425,Ahmed,Smith,student4425@university.com,Female,24,CS,84.78,68.9,44.48,75.26977360574269,85.34,7.83,83.97,60.301488680287136,D,19.3,No,Yes,unknown,Medium,3,7.6
4426,S5426,Omar,Brown,student4426@university.com,Female,18,CS,81.02,67.2,45.3,70.32,97.73,4.71,83.33,60.944,D,17.6,No,Yes,PhD,Medium,10,4.9
4427,S5427,Emma,Smith,student4427@university.com,Male,20,CS,82.25,87.1,74.38,76.67,75.43,8.75,60.9,72.476,C,24.3,No,Yes,Bachelor's,Low,10,5.0
4428,S5428,Omar,Williams,student4428@university.com,Male,24,Business,68.72,45.59,63.86,74.32,75.38,6.45,75.38,59.825,D,9.9,No,Yes,None,Medium,3,7.4
